window_id,source_pcap,packet_count,pps,byte_count,avg_packet_size,std_packet_size,tcp_ratio,udp_ratio,http_ratio,syn_ratio,ack_ratio,syn_ack_ratio,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,src_ip_entropy,dst_ip_entropy,src_port_entropy,dst_port_entropy,mean_interarrival_ms,std_interarrival_ms,interarrival_cv,flow_count,flow_entropy,small_packet_ratio,large_packet_ratio,label,binary_label,normal_ratio,http_flood_ratio,syn_flood_ratio,udp_reflection_ratio,attack_ratio,dominant_attack,severity
85,demo_http_flood.pcap#http_flood,7,140.0,518,74,0.0,1.0,0.0,1.0,1.0,0.0,7.0,1,1,7,1,-0.0,-0.0,2.807355,-0.0,0.002344,0.002599,1.108454,7,2.807355,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
86,demo_http_flood.pcap#http_flood,6,120.0,444,74,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1,1,6,1,-0.0,-0.0,2.584963,-0.0,0.002813,0.003143,1.117102,6,2.584963,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
87,demo_http_flood.pcap#http_flood,6,120.0,444,74,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1,1,6,1,-0.0,-0.0,2.584963,-0.0,0.003815,0.004551,1.193079,6,2.584963,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
88,demo_http_flood.pcap#http_flood,6,120.0,444,74,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1,1,6,1,-0.0,-0.0,2.584963,-0.0,0.003433,0.003916,1.140751,6,2.584963,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
89,demo_http_flood.pcap#http_flood,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
90,demo_http_flood.pcap#http_flood,6,120.0,444,74,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1,1,6,1,-0.0,-0.0,2.584963,-0.0,8.698416,0.366635,0.04215,6,2.584963,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
91,demo_http_flood.pcap#http_flood,6,120.0,444,74,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1,1,6,1,-0.0,-0.0,2.584963,-0.0,9.350204,0.681916,0.072931,6,2.584963,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
92,demo_http_flood.pcap#http_flood,5,100.0,370,74,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1,1,5,1,-0.0,-0.0,2.321928,-0.0,10.347009,0.015565,0.001504,5,2.321928,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
93,demo_http_flood.pcap#http_flood,5,100.0,370,74,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1,1,5,1,-0.0,-0.0,2.321928,-0.0,10.457754,0.089365,0.008545,5,2.321928,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
94,demo_http_flood.pcap#http_flood,5,100.0,370,74,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1,1,5,1,-0.0,-0.0,2.321928,-0.0,10.092974,0.450109,0.044596,5,2.321928,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
95,demo_http_flood.pcap#http_flood,5,100.0,370,74,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1,1,5,1,-0.0,-0.0,2.321928,-0.0,10.095537,0.397143,0.039338,5,2.321928,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
96,demo_http_flood.pcap#http_flood,5,100.0,370,74,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1,1,5,1,-0.0,-0.0,2.321928,-0.0,10.299265,0.031965,0.003104,5,2.321928,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
97,demo_http_flood.pcap#http_flood,6,120.0,444,74,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1,1,6,1,-0.0,-0.0,2.584963,-0.0,9.989214,0.818603,0.081949,6,2.584963,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
98,demo_http_flood.pcap#http_flood,5,100.0,370,74,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1,1,5,1,-0.0,-0.0,2.321928,-0.0,10.499716,0.064308,0.006125,5,2.321928,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
99,demo_http_flood.pcap#http_flood,5,100.0,370,74,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1,1,5,1,-0.0,-0.0,2.321928,-0.0,10.155737,0.833509,0.082073,5,2.321928,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
100,demo_http_flood.pcap#http_flood,5,100.0,370,74,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1,1,5,1,-0.0,-0.0,2.321928,-0.0,10.44476,0.873731,0.083653,5,2.321928,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
101,demo_http_flood.pcap#http_flood,15,300.0,2713,180.8667,47.2523,1.0,0.0,1.0,0.133333,0.866667,0.153846,2,1,15,1,0.970951,-0.0,3.906891,-0.0,2.01915,5.108365,2.529958,15,3.906891,0.133333,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
102,demo_http_flood.pcap#http_flood,13,260.0,2565,197.3077,23.4304,1.0,0.0,1.0,0.0,1.0,0.0,2,1,13,1,0.995727,-0.0,3.70044,-0.0,0.075261,0.238119,3.16392,13,3.70044,0.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
103,demo_http_flood.pcap#http_flood,12,240.0,2346,195.5,23.5,1.0,0.0,1.0,0.0,1.0,0.0,2,1,12,1,1.0,-0.0,3.584963,-0.0,0.002536,0.001886,0.743835,12,3.584963,0.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
104,demo_http_flood.pcap#http_flood,13,260.0,2565,197.3077,23.4304,1.0,0.0,1.0,0.0,1.0,0.0,2,1,13,1,0.995727,-0.0,3.70044,-0.0,0.079413,0.253402,3.190924,13,3.70044,0.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
105,demo_http_flood.pcap#http_flood,13,260.0,2518,193.6923,23.4304,1.0,0.0,1.0,0.0,1.0,0.0,2,1,13,1,0.995727,-0.0,3.70044,-0.0,0.002166,0.00158,0.729516,13,3.70044,0.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
106,demo_http_flood.pcap#http_flood,12,240.0,2346,195.5,23.5,1.0,0.0,1.0,0.0,1.0,0.0,2,1,12,1,1.0,-0.0,3.584963,-0.0,0.004465,0.004328,0.969246,12,3.584963,0.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
107,demo_http_flood.pcap#http_flood,12,240.0,2346,195.5,23.5,1.0,0.0,1.0,0.0,1.0,0.0,2,1,12,1,1.0,-0.0,3.584963,-0.0,0.002558,0.00177,0.692015,12,3.584963,0.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
108,demo_http_flood.pcap#http_flood,19,380.0,2864,150.7368,61.5124,1.0,0.0,1.0,0.368421,0.631579,0.583333,2,1,19,1,0.899744,-0.0,4.247928,-0.0,0.008,0.024532,3.06634,19,4.247928,0.368421,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
109,demo_http_flood.pcap#http_flood,193,3860.0,15295,79.2487,33.3446,1.0,0.0,1.0,0.481865,0.963731,0.5,3,3,101,87,1.37674,1.15411,4.656401,3.85496,0.00285,0.012591,4.418217,186,7.519918,0.927461,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
110,demo_http_flood.pcap#http_flood,26,520.0,2754,105.9231,53.1912,1.0,0.0,1.0,0.461538,0.769231,0.6,3,2,21,7,1.457266,0.77935,4.10391,1.37588,0.005598,0.011101,1.983081,26,4.70044,0.692308,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
111,demo_http_flood.pcap#http_flood,26,520.0,2456,94.4615,42.6012,1.0,0.0,1.0,0.5,0.769231,0.65,3,2,20,8,1.497864,0.840359,3.944613,1.596185,0.009041,0.015828,1.750736,26,4.70044,0.769231,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
112,demo_http_flood.pcap#http_flood,26,520.0,2562,98.5385,44.7026,1.0,0.0,1.0,0.5,0.730769,0.684211,3,2,21,7,1.497864,0.77935,4.10391,1.37588,0.006199,0.014031,2.263422,26,4.70044,0.730769,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
113,demo_http_flood.pcap#http_flood,22,440.0,1972,89.6364,38.9762,1.0,0.0,1.0,0.545455,0.727273,0.75,3,2,17,7,1.435371,0.845351,3.754442,1.550341,0.006948,0.021529,3.098536,22,4.459432,0.818182,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
114,demo_http_flood.pcap#http_flood,19,380.0,1456,76.6316,22.7763,1.0,0.0,1.0,0.631579,0.684211,0.923077,3,2,14,7,1.167437,0.899744,3.431624,1.716048,0.058214,0.223228,3.834625,19,4.247928,0.947368,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
115,demo_http_flood.pcap#http_flood,20,400.0,1424,71.2,3.8158,1.0,0.0,1.0,0.65,0.7,0.928571,2,2,14,8,0.934068,0.934068,3.339354,1.916642,0.004254,0.009244,2.173002,20,4.321928,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
116,demo_http_flood.pcap#http_flood,18,360.0,1284,71.3333,3.7712,1.0,0.0,1.0,0.666667,0.666667,1.0,2,2,13,7,0.918296,0.918296,3.308271,1.77995,0.00453,0.010189,2.249255,18,4.169925,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
117,demo_http_flood.pcap#http_flood,15,300.0,1062,70.8,3.9192,1.0,0.0,1.0,0.6,0.8,0.75,2,2,10,7,0.970951,0.970951,2.872906,2.004936,0.006642,0.015765,2.373689,15,3.906891,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
118,demo_http_flood.pcap#http_flood,8,160.0,560,70,4.0,1.0,0.0,1.0,0.5,1.0,0.5,2,2,5,5,1.0,1.0,2.0,2.0,0.011989,0.022512,1.877693,8,3.0,1.0,0.0,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
119,demo_http_flood.pcap#normal,25,500.0,1916,76.64,26.2585,1.0,0.0,1.0,0.64,0.68,0.941176,2,2,9,9,0.904381,0.904381,2.933661,1.864381,0.071585,0.222813,3.112563,16,3.893661,0.96,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
120,demo_http_flood.pcap#normal,1,20.0,199,199,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
121,demo_http_flood.pcap#normal,1,20.0,206,206,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
122,demo_http_flood.pcap#normal,1,20.0,212,212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
123,demo_http_flood.pcap#normal,2,40.0,634,317,113.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,1.433849,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
124,demo_http_flood.pcap#normal,2,40.0,593,296.5,97.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,6.994963,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
125,demo_http_flood.pcap#normal,2,40.0,399,199.5,6.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,4.734039,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
126,demo_http_flood.pcap#normal,2,40.0,424,212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,2.675056,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
127,demo_http_flood.pcap#normal,2,40.0,634,317,113.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,7.956982,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
128,demo_http_flood.pcap#normal,3,60.0,786,262,93.3702,1.0,0.0,1.0,0.0,1.0,0.0,1,1,3,1,-0.0,-0.0,1.584963,-0.0,23.517966,16.469121,0.700278,3,1.584963,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
129,demo_http_flood.pcap#normal,3,60.0,630,210,2.8284,1.0,0.0,1.0,0.0,1.0,0.0,1,1,3,1,-0.0,-0.0,1.584963,-0.0,24.471521,16.574383,0.677293,3,1.584963,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
130,demo_http_flood.pcap#normal,1,20.0,430,430,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
131,demo_http_flood.pcap#normal,2,40.0,587,293.5,100.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,46.925783,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
132,demo_http_flood.pcap#normal,1,20.0,212,212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
133,demo_http_flood.pcap#normal,1,20.0,204,204,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
134,demo_http_flood.pcap#normal,2,40.0,405,202.5,3.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,48.047066,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
135,demo_http_flood.pcap#normal,2,40.0,642,321,109.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,48.051834,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
136,demo_http_flood.pcap#normal,17,340.0,1514,89.0588,76.334,1.0,0.0,1.0,0.470588,1.0,0.470588,2,2,9,9,0.997503,0.997503,2.558051,2.409267,1.99993,7.484787,3.742525,16,3.969816,0.941176,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
137,demo_http_flood.pcap#normal,2,40.0,405,202.5,9.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,48.15197,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
138,demo_http_flood.pcap#normal,2,40.0,403,201.5,2.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,0.000954,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
139,demo_http_flood.pcap#normal,1,20.0,206,206,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
140,demo_http_flood.pcap#normal,1,20.0,212,212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
141,demo_http_flood.pcap#normal,1,20.0,430,430,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
142,demo_http_flood.pcap#normal,2,40.0,587,293.5,100.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,0.002861,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
143,demo_http_flood.pcap#normal,3,60.0,360,120,65.0538,1.0,0.0,1.0,0.666667,0.333333,2.0,1,1,3,1,-0.0,-0.0,1.584963,-0.0,24.295568,24.015427,0.988469,3,1.584963,0.666667,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
144,demo_http_flood.pcap#normal,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
145,demo_http_flood.pcap#normal,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
146,demo_http_flood.pcap#normal,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
147,demo_http_flood.pcap#normal,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
148,demo_http_flood.pcap#normal,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
149,demo_http_flood.pcap#normal,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
150,demo_http_flood.pcap#normal,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
151,demo_http_flood.pcap#normal,17,340.0,1194,70.2353,3.9931,1.0,0.0,1.0,0.529412,0.941176,0.5625,2,2,10,9,0.997503,0.997503,2.675698,2.409267,0.009999,0.021011,2.101381,17,4.087463,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
152,demo_http_flood.pcap#normal,2,40.0,148,74,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,0.004053,0.0,0.0,2,1.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
153,demo_http_flood.pcap#normal,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
154,demo_http_flood.pcap#normal,1,20.0,74,74,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
155,demo_http_flood.pcap#normal,3,60.0,477,159,60.1387,1.0,0.0,1.0,0.333333,0.666667,0.5,1,1,3,1,-0.0,-0.0,1.584963,-0.0,0.003457,0.002503,0.724138,3,1.584963,0.333333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
156,demo_http_flood.pcap#normal,2,40.0,280,140,66.0,1.0,0.0,1.0,0.5,0.5,1.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,0.00596,0.0,0.0,2,1.0,0.5,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
157,demo_http_flood.pcap#normal,1,20.0,212,212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
158,demo_http_flood.pcap#normal,1,20.0,430,430,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
159,demo_http_flood.pcap#normal,2,40.0,587,293.5,100.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,0.002861,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
160,demo_http_flood.pcap#normal,1,20.0,212,212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
161,demo_http_flood.pcap#normal,2,40.0,403,201.5,2.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,0.001907,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
162,demo_http_flood.pcap#normal,1,20.0,206,206,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
163,demo_http_flood.pcap#normal,1,20.0,212,212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
164,demo_http_flood.pcap#normal,1,20.0,430,430,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
165,demo_http_flood.pcap#normal,2,40.0,587,293.5,100.5,1.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,-0.0,-0.0,1.0,-0.0,0.001907,0.0,0.0,2,1.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
166,demo_http_flood.pcap#normal,1,20.0,212,212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
167,demo_http_flood.pcap#normal,16,320.0,1120,70,4.0,1.0,0.0,1.0,0.5,1.0,0.5,2,2,9,9,1.0,1.0,2.5,2.5,0.012143,0.01949,1.605015,16,4.0,1.0,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
168,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.194681,0.108303,0.090654,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
169,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.190021,0.064622,0.054303,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
170,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.177379,0.050063,0.042521,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
171,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.177237,0.048783,0.041438,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
172,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.161337,0.025417,0.021886,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
173,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.169858,0.034295,0.029316,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
174,demo_http_flood.pcap#syn_flood,43,860.0,2322,54,0.0,1.0,0.0,1.0,1.0,0.0,43.0,43,1,43,1,5.426265,-0.0,5.426265,-0.0,1.173241,0.041094,0.035026,43,5.426265,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
175,demo_http_flood.pcap#syn_flood,44,880.0,2376,54,0.0,1.0,0.0,1.0,1.0,0.0,44.0,44,1,44,1,5.459432,-0.0,5.459432,-0.0,1.162512,0.03931,0.033814,44,5.459432,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
176,demo_http_flood.pcap#syn_flood,42,840.0,2268,54,0.0,1.0,0.0,1.0,1.0,0.0,42.0,42,1,42,1,5.392317,-0.0,5.392317,-0.0,1.211341,0.10937,0.090288,42,5.392317,1.0,0.0,syn_flood,abnormal,0.0,0.0,1.0,0.0,1.0,syn_flood,high
