window_id,source_pcap,label,binary_label,anomaly_score,threshold,predicted_state
504,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,17.32606023,7.27908962,anomaly
505,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,26.85770074,7.27908962,anomaly
506,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,27.03094625,7.27908962,anomaly
507,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,10.35781763,7.27908962,anomaly
508,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.11396012,7.27908962,anomaly
509,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,17.12632372,7.27908962,anomaly
510,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.13292495,7.27908962,anomaly
511,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.33444516,7.27908962,anomaly
512,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.68510512,7.27908962,anomaly
513,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.84130637,7.27908962,anomaly
514,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,11.58147648,7.27908962,anomaly
515,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.44481848,7.27908962,anomaly
516,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.05072427,7.27908962,anomaly
517,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,29.84886936,7.27908962,anomaly
518,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,26.55752801,7.27908962,anomaly
519,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,13.49933979,7.27908962,anomaly
520,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,25.57394402,7.27908962,anomaly
521,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.91049439,7.27908962,anomaly
522,scenario_mixed_attack_02_seed3611.pcap,normal,normal,3.10203231,7.27908962,normal
523,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.94502596,7.27908962,anomaly
524,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,26.92099532,7.27908962,anomaly
525,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.37573233,7.27908962,anomaly
526,scenario_mixed_attack_02_seed3611.pcap,udp_reflection,abnormal,29.53572795,7.27908962,anomaly
527,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.85146996,7.27908962,anomaly
528,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,14.9723825,7.27908962,anomaly
529,scenario_mixed_attack_02_seed3611.pcap,syn_flood,abnormal,12.23810443,7.27908962,anomaly
530,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.03549019,7.27908962,anomaly
531,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,7.62773534,7.27908962,anomaly
532,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.42941788,7.27908962,anomaly
533,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,14.76426283,7.27908962,anomaly
534,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.711434,7.27908962,anomaly
535,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.31815166,7.27908962,anomaly
536,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,31.32083936,7.27908962,anomaly
537,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,30.41221719,7.27908962,anomaly
538,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,16.25696888,7.27908962,anomaly
539,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.08231672,7.27908962,anomaly
540,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.3765427,7.27908962,anomaly
541,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.42552071,7.27908962,anomaly
542,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.74257383,7.27908962,anomaly
543,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,13.09030098,7.27908962,anomaly
544,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,36.92004511,7.27908962,anomaly
545,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,12.37380822,7.27908962,anomaly
546,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.0903851,7.27908962,anomaly
547,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.22930957,7.27908962,anomaly
548,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,14.14983134,7.27908962,anomaly
549,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,25.42028502,7.27908962,anomaly
550,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.88566961,7.27908962,anomaly
551,scenario_mixed_attack_02_seed3611.pcap,syn_flood,abnormal,20.24768935,7.27908962,anomaly
552,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,11.44609789,7.27908962,anomaly
553,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,12.12075218,7.27908962,anomaly
554,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.79871955,7.27908962,anomaly
555,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,11.35580753,7.27908962,anomaly
556,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,16.04540647,7.27908962,anomaly
557,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.69731711,7.27908962,anomaly
558,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,14.44547047,7.27908962,anomaly
559,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,24.18004593,7.27908962,anomaly
560,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,12.1420552,7.27908962,anomaly
561,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,29.2516529,7.27908962,anomaly
562,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.82249586,7.27908962,anomaly
563,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.66089595,7.27908962,anomaly
564,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.60894977,7.27908962,anomaly
565,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,16.00000188,7.27908962,anomaly
566,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,12.4151278,7.27908962,anomaly
567,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.47746369,7.27908962,anomaly
568,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,11.36068452,7.27908962,anomaly
569,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,29.56699099,7.27908962,anomaly
570,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.23502166,7.27908962,anomaly
571,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,11.23590256,7.27908962,anomaly
572,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.58393205,7.27908962,anomaly
573,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.90720385,7.27908962,anomaly
574,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,13.30893861,7.27908962,anomaly
575,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,30.74538155,7.27908962,anomaly
576,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.62244093,7.27908962,anomaly
577,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.44198275,7.27908962,anomaly
578,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,27.70594276,7.27908962,anomaly
579,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.76042045,7.27908962,anomaly
580,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,24.83165847,7.27908962,anomaly
581,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.47221176,7.27908962,anomaly
582,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.41108478,7.27908962,anomaly
583,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.12900349,7.27908962,anomaly
584,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.99778565,7.27908962,anomaly
585,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.10860536,7.27908962,anomaly
586,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.60125918,7.27908962,anomaly
587,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.18805384,7.27908962,anomaly
588,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.94893021,7.27908962,anomaly
589,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,33.23732661,7.27908962,anomaly
590,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,17.95704469,7.27908962,anomaly
591,scenario_mixed_attack_02_seed3611.pcap,udp_reflection,abnormal,15.86148177,7.27908962,anomaly
592,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,16.3230695,7.27908962,anomaly
593,scenario_mixed_attack_02_seed3611.pcap,syn_flood,abnormal,23.66362753,7.27908962,anomaly
594,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,8.97631118,7.27908962,anomaly
595,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.80712212,7.27908962,anomaly
596,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,12.61270494,7.27908962,anomaly
597,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.86797337,7.27908962,anomaly
598,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.5901915,7.27908962,anomaly
599,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,17.27366735,7.27908962,anomaly
600,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,32.58556059,7.27908962,anomaly
601,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.95237938,7.27908962,anomaly
602,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.64116314,7.27908962,anomaly
603,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,29.53979971,7.27908962,anomaly
604,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,31.70370095,7.27908962,anomaly
605,scenario_mixed_attack_02_seed3611.pcap,http_flood,abnormal,15.73141812,7.27908962,anomaly
606,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.0206878,7.27908962,anomaly
607,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.16944492,7.27908962,anomaly
608,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,25.72340962,7.27908962,anomaly
609,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.20834142,7.27908962,anomaly
610,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,27.90270083,7.27908962,anomaly
611,scenario_mixed_attack_02_seed3611.pcap,http_flood,abnormal,6.42912998,7.27908962,normal
612,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,10.32609893,7.27908962,anomaly
613,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,25.80882951,7.27908962,anomaly
614,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,24.85487898,7.27908962,anomaly
615,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,25.24065244,7.27908962,anomaly
616,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,35.19023613,7.27908962,anomaly
617,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.86319482,7.27908962,anomaly
618,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,25.25280455,7.27908962,anomaly
619,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,10.16822785,7.27908962,anomaly
620,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.45319137,7.27908962,anomaly
621,scenario_mixed_attack_02_seed3611.pcap,syn_flood,abnormal,18.84090593,7.27908962,anomaly
622,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.41114782,7.27908962,anomaly
623,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.95163555,7.27908962,anomaly
624,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.55142299,7.27908962,anomaly
625,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.7429164,7.27908962,anomaly
626,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.46687385,7.27908962,anomaly
627,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,32.14914975,7.27908962,anomaly
628,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.07666417,7.27908962,anomaly
629,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.04952811,7.27908962,anomaly
630,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.35686962,7.27908962,anomaly
631,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,17.6509048,7.27908962,anomaly
632,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,26.01047063,7.27908962,anomaly
633,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.25653262,7.27908962,anomaly
634,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.58740227,7.27908962,anomaly
635,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,26.01612206,7.27908962,anomaly
636,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.29570304,7.27908962,anomaly
637,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.85701235,7.27908962,anomaly
638,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,13.84311596,7.27908962,anomaly
639,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,16.78992418,7.27908962,anomaly
640,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,17.55442502,7.27908962,anomaly
641,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,17.8737141,7.27908962,anomaly
642,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.6496906,7.27908962,anomaly
643,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,13.22203574,7.27908962,anomaly
644,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.37592098,7.27908962,anomaly
645,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,10.58124982,7.27908962,anomaly
646,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.82621819,7.27908962,anomaly
647,scenario_mixed_attack_02_seed3611.pcap,syn_flood,abnormal,8.09145862,7.27908962,anomaly
648,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.13412929,7.27908962,anomaly
649,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,32.9910476,7.27908962,anomaly
650,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.11137841,7.27908962,anomaly
651,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.7217719,7.27908962,anomaly
652,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,17.87976401,7.27908962,anomaly
653,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.32039889,7.27908962,anomaly
654,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.1305921,7.27908962,anomaly
655,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.88588763,7.27908962,anomaly
656,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.2966203,7.27908962,anomaly
657,scenario_mixed_attack_02_seed3611.pcap,http_flood,abnormal,9.71014928,7.27908962,anomaly
658,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,28.52074429,7.27908962,anomaly
659,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,37.63538227,7.27908962,anomaly
660,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.37949304,7.27908962,anomaly
661,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,12.2495164,7.27908962,anomaly
662,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.93587393,7.27908962,anomaly
663,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.25326981,7.27908962,anomaly
664,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,14.91861747,7.27908962,anomaly
665,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.50738281,7.27908962,anomaly
666,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.93803195,7.27908962,anomaly
667,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,13.76421683,7.27908962,anomaly
668,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.999576,7.27908962,anomaly
669,scenario_mixed_attack_02_seed3611.pcap,syn_flood,abnormal,16.05887494,7.27908962,anomaly
670,scenario_mixed_attack_02_seed3611.pcap,syn_flood,abnormal,28.43113423,7.27908962,anomaly
671,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,12.501801,7.27908962,anomaly
672,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.62251148,7.27908962,anomaly
673,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.32663313,7.27908962,anomaly
674,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,11.36140872,7.27908962,anomaly
675,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.97253154,7.27908962,anomaly
676,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.9423713,7.27908962,anomaly
677,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.38068972,7.27908962,anomaly
678,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,14.9625395,7.27908962,anomaly
679,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,24.26279186,7.27908962,anomaly
680,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.25683094,7.27908962,anomaly
681,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.21433776,7.27908962,anomaly
682,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,24.99207949,7.27908962,anomaly
683,scenario_mixed_attack_02_seed3611.pcap,http_flood,abnormal,18.52615675,7.27908962,anomaly
684,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.64047552,7.27908962,anomaly
685,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.80891039,7.27908962,anomaly
686,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.85936649,7.27908962,anomaly
687,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.83233333,7.27908962,anomaly
688,scenario_mixed_attack_02_seed3611.pcap,syn_flood,abnormal,11.14114957,7.27908962,anomaly
689,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,25.39955747,7.27908962,anomaly
690,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.87618966,7.27908962,anomaly
691,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,25.16005606,7.27908962,anomaly
692,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.55029395,7.27908962,anomaly
693,scenario_mixed_attack_02_seed3611.pcap,http_flood,abnormal,12.97018573,7.27908962,anomaly
694,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.13335419,7.27908962,anomaly
695,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.14691341,7.27908962,anomaly
696,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.69105627,7.27908962,anomaly
697,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,24.22777987,7.27908962,anomaly
698,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,22.34894626,7.27908962,anomaly
699,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,18.42434983,7.27908962,anomaly
700,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,19.03732338,7.27908962,anomaly
701,scenario_mixed_attack_02_seed3611.pcap,http_flood,abnormal,15.02266258,7.27908962,anomaly
702,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,27.435466,7.27908962,anomaly
703,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.21603271,7.27908962,anomaly
704,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,16.86090697,7.27908962,anomaly
705,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,15.71078497,7.27908962,anomaly
706,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,27.37313715,7.27908962,anomaly
707,scenario_mixed_attack_02_seed3611.pcap,udp_reflection,abnormal,13.46606276,7.27908962,anomaly
708,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,20.14997984,7.27908962,anomaly
709,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,23.17070537,7.27908962,anomaly
710,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,11.77322082,7.27908962,anomaly
711,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,21.47016865,7.27908962,anomaly
712,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,27.92827453,7.27908962,anomaly
713,scenario_mixed_attack_02_seed3611.pcap,mixed_attack,abnormal,28.48856876,7.27908962,anomaly
714,scenario_mixed_attack_03_seed3611.pcap,http_flood,abnormal,45.58211528,7.27908962,anomaly
715,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,47.99297356,7.27908962,anomaly
716,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,38.21140376,7.27908962,anomaly
717,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,54.35486411,7.27908962,anomaly
718,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,47.13382457,7.27908962,anomaly
719,scenario_mixed_attack_03_seed3611.pcap,http_flood,abnormal,42.12691235,7.27908962,anomaly
720,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,46.87710886,7.27908962,anomaly
721,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,61.74585441,7.27908962,anomaly
722,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,44.80979521,7.27908962,anomaly
723,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,50.36427117,7.27908962,anomaly
724,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,47.07312923,7.27908962,anomaly
725,scenario_mixed_attack_03_seed3611.pcap,http_flood,abnormal,48.75329613,7.27908962,anomaly
726,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,47.01159938,7.27908962,anomaly
727,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,32.02212938,7.27908962,anomaly
728,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,51.14989075,7.27908962,anomaly
729,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,45.23252949,7.27908962,anomaly
730,scenario_mixed_attack_03_seed3611.pcap,http_flood,abnormal,47.45143667,7.27908962,anomaly
731,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,41.8231623,7.27908962,anomaly
732,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,46.57166218,7.27908962,anomaly
733,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,45.04750269,7.27908962,anomaly
734,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,36.26585945,7.27908962,anomaly
735,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,46.14141841,7.27908962,anomaly
736,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,47.51561774,7.27908962,anomaly
737,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,47.47020221,7.27908962,anomaly
738,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,46.51289244,7.27908962,anomaly
739,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,47.80911899,7.27908962,anomaly
740,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,50.15473466,7.27908962,anomaly
741,scenario_mixed_attack_03_seed3611.pcap,http_flood,abnormal,43.92884973,7.27908962,anomaly
742,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,49.9758262,7.27908962,anomaly
743,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,43.23864724,7.27908962,anomaly
744,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,35.33563776,7.27908962,anomaly
745,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,44.53496072,7.27908962,anomaly
746,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,43.83007876,7.27908962,anomaly
747,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,48.27381559,7.27908962,anomaly
748,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,49.26371322,7.27908962,anomaly
749,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,44.07630338,7.27908962,anomaly
750,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,48.20927754,7.27908962,anomaly
751,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,39.65940421,7.27908962,anomaly
752,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,53.39333939,7.27908962,anomaly
753,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,49.3333729,7.27908962,anomaly
754,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,41.210341,7.27908962,anomaly
755,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,47.62112171,7.27908962,anomaly
756,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,50.58034766,7.27908962,anomaly
757,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,44.58955116,7.27908962,anomaly
758,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,47.5232604,7.27908962,anomaly
759,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,46.64864723,7.27908962,anomaly
760,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,50.71611254,7.27908962,anomaly
761,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,33.94481738,7.27908962,anomaly
762,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,56.50029219,7.27908962,anomaly
763,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,57.09983667,7.27908962,anomaly
764,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,57.08864796,7.27908962,anomaly
765,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,44.85276967,7.27908962,anomaly
766,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,55.38377758,7.27908962,anomaly
767,scenario_mixed_attack_03_seed3611.pcap,mixed_attack,abnormal,43.91145352,7.27908962,anomaly
